id	Sex	Length	Diameter	Height	Whole weight	Shucked weight	Viscera weight	Shell weight	Rings
3596	F	0.625	0.475	0.175	1.1435	0.4755	0.2475	0.349	10
3597	M	0.555	0.44	0.135	0.9025	0.3805	0.2105	0.28	13
3598	F	0.47	0.375	0.125	0.5615	0.252	0.13699999999999998	0.18	10
3600	M	0.695	0.56	0.19	1.494	0.588	0.3425	0.485	15
3602	M	0.37	0.28	0.105	0.23399999999999999	0.0905	0.0585	0.075	9
3603	I	0.615	0.46	0.19	1.0659999999999998	0.4335	0.226	0.33	13
3604	F	0.66	0.52	0.18	1.514	0.526	0.2975	0.42	19
3607	I	0.38	0.28	0.095	0.2885	0.165	0.0435	0.067	7
3608	M	0.495	0.4	0.155	0.8085	0.2345	0.1155	0.35	6
3609	M	0.625	0.5	0.18	1.3705	0.645	0.303	0.3705	12
3611	I	0.44	0.345	0.1	0.366	0.122	0.0905	0.12	13
3612	M	0.615	0.48	0.18	1.1595	0.4845	0.2165	0.325	13
3613	I	0.365	0.275	0.09	0.2345	0.10800000000000001	0.051	0.0625	7
3616	F	0.63	0.48	0.16	1.199	0.5265	0.335	0.315	11
3618	I	0.605	0.47	0.14	0.9390000000000001	0.3385	0.201	0.32	13
3619	F	0.48	0.375	0.105	0.525	0.2185	0.1195	0.155	12
3622	F	0.505	0.38	0.145	0.6509999999999999	0.2935	0.19	0.17	12
3623	I	0.32	0.24	0.085	0.131	0.0615	0.0265	0.038	6
3624	M	0.565	0.425	0.16	0.9425	0.3495	0.2185	0.275	17
3625	M	0.665	0.525	0.16	1.3630000000000002	0.629	0.27899999999999997	0.34	8
3626	M	0.47	0.36	0.135	0.501	0.1665	0.115	0.165	10
3629	F	0.635	0.495	0.18	1.5959999999999999	0.617	0.317	0.37	11
3630	M	0.465	0.36	0.13	0.5265	0.2105	0.1185	0.165	10
3634	F	0.58	0.425	0.15	0.8440000000000001	0.3645	0.185	0.2705	9
3635	I	0.33	0.26	0.085	0.1965	0.0915	0.0425	0.055	7
3636	M	0.525	0.43	0.165	0.8645	0.376	0.1945	0.2515	16
3637	M	0.605	0.49	0.14	0.9755	0.419	0.20600000000000002	0.315	10
3638	F	0.53	0.405	0.15	0.889	0.4055	0.2275	0.215	8
3642	I	0.395	0.31	0.095	0.313	0.131	0.07200000000000001	0.09300000000000001	7
3646	F	0.655	0.515	0.18	1.412	0.6195	0.2485	0.49700000000000005	11
3647	M	0.63	0.485	0.18	1.2435	0.5175	0.308	0.37	11
3648	F	0.625	0.485	0.175	1.3619999999999999	0.6765	0.2615	0.3705	10
3649	M	0.555	0.435	0.14	0.7495	0.341	0.1645	0.214	8
3650	I	0.465	0.355	0.09	0.4325	0.2005	0.07400000000000001	0.1275	9
3651	I	0.22	0.165	0.055	0.0545	0.0215	0.012	0.02	5
3652	F	0.505	0.38	0.135	0.6855	0.361	0.1565	0.161	9
3659	I	0.275	0.205	0.07	0.1055	0.495	0.019	0.0315	5
3661	M	0.62	0.48	0.165	1.0855	0.48100000000000004	0.2575	0.305	10
3663	I	0.575	0.45	0.145	0.872	0.4675	0.18	0.217	9
3664	F	0.57	0.44	0.125	0.865	0.3675	0.1725	0.27	12
3665	F	0.64	0.54	0.175	1.2209999999999999	0.51	0.259	0.39	15
3666	I	0.47	0.345	0.14	0.4615	0.22899999999999998	0.1105	0.11599999999999999	9
3668	I	0.51	0.385	0.15	0.625	0.3095	0.11900000000000001	0.1725	8
3669	I	0.47	0.355	0.12	0.4915	0.1765	0.1125	0.1325	9
3670	F	0.6	0.465	0.165	0.8875	0.309	0.24600000000000002	0.262	12
3673	I	0.375	0.29	0.1	0.21899999999999997	0.0925	0.038	0.075	6
3674	M	0.57	0.435	0.13	0.7535	0.349	0.1755	0.19399999999999998	10
3675	F	0.67	0.53	0.205	1.4015	0.643	0.2465	0.41600000000000004	12
3676	M	0.695	0.57	0.23	1.885	0.8665	0.435	0.5	19
3677	F	0.545	0.41	0.125	0.6935	0.2975	0.146	0.21	11
3678	M	0.61	0.49	0.16	1.146	0.597	0.24600000000000002	0.265	8
3679	F	0.64	0.505	0.175	1.3185	0.6185	0.302	0.3315	9
3680	I	0.55	0.405	0.15	0.6755	0.3015	0.1465	0.21	10
3683	M	0.58	0.46	0.155	1.0335	0.469	0.2225	0.295	10
3685	I	0.58	0.445	0.15	0.8865	0.38299999999999995	0.209	0.255	11
3692	I	0.4	0.3	0.11	0.2985	0.1375	0.071	0.075	6
3695	M	0.525	0.38	0.125	0.65	0.303	0.155	0.159	7
3696	F	0.595	0.485	0.145	1.2515	0.5035	0.2925	0.33	14
3697	M	0.68	0.53	0.18	1.5290000000000001	0.7635	0.3115	0.4025	11
3700	M	0.6	0.41	0.145	0.9390000000000001	0.4475	0.196	0.268	8
3701	I	0.425	0.32	0.085	0.262	0.1235	0.067	0.0725	8
3705	M	0.63	0.505	0.155	1.105	0.49200000000000005	0.226	0.325	11
3707	M	0.645	0.505	0.165	1.307	0.4335	0.262	0.52	10
3709	F	0.73	0.56	0.19	1.9425	0.799	0.5195	0.5655	11
3710	F	0.53	0.415	0.16	0.7829999999999999	0.2935	0.158	0.245	15
3711	I	0.435	0.335	0.11	0.33399999999999996	0.1355	0.0775	0.0965	7
3713	M	0.625	0.47	0.15	1.124	0.556	0.2315	0.287	9
3717	I	0.285	0.225	0.07	0.1005	0.0425	0.0185	0.035	7
3719	M	0.57	0.445	0.14	1.0635	0.5265	0.2195	0.24	8
3721	M	0.61	0.485	0.17	1.281	0.597	0.3035	0.33	9
3724	M	0.5	0.38	0.125	0.5770000000000001	0.26899999999999996	0.1265	0.1535	9
3726	M	0.42	0.335	0.115	0.369	0.171	0.071	0.12	8
3729	M	0.71	0.555	0.195	1.9485	0.9455	0.3765	0.495	12
3734	F	0.48	0.38	0.12	0.608	0.2705	0.1405	0.185	8
3736	F	0.545	0.43	0.14	0.8320000000000001	0.4355	0.17	0.201	9
3740	I	0.15	0.1	0.025	0.015	0.0045	0.004	0.005	2
3742	F	0.585	0.45	0.145	0.9835	0.4845	0.242	0.22	9
3744	M	0.6	0.465	0.155	1.0165	0.512	0.2465	0.225	10
3746	M	0.64	0.485	0.16	1.006	0.456	0.2245	0.2835	9
3748	I	0.485	0.365	0.125	0.426	0.163	0.0965	0.151	8
3749	F	0.55	0.43	0.125	0.9229999999999999	0.4035	0.175	0.28300000000000003	8
3754	M	0.62	0.525	0.155	1.085	0.45399999999999996	0.1965	0.35	10
3755	M	0.625	0.505	0.185	1.1565	0.52	0.2405	0.3535	10
3761	M	0.57	0.465	0.125	0.8490000000000001	0.3785	0.1765	0.24	15
3762	M	0.575	0.45	0.13	0.785	0.318	0.193	0.2265	9
3763	M	0.6	0.465	0.2	1.2590000000000001	0.6405	0.1985	0.35700000000000004	9
3768	F	0.52	0.43	0.15	0.728	0.302	0.1575	0.235	11
3771	F	0.57	0.47	0.14	0.871	0.385	0.21100000000000002	0.2315	10
3775	I	0.365	0.27	0.085	0.19699999999999998	0.0815	0.0325	0.065	6
3776	M	0.48	0.375	0.145	0.777	0.21600000000000003	0.13	0.17	9
3777	F	0.435	0.395	0.105	0.3635	0.136	0.098	0.13	9
3779	I	0.505	0.405	0.13	0.6015	0.3015	0.11	0.18	8
3780	F	0.545	0.385	0.15	1.1185	0.5425	0.2445	0.2845	9
3781	M	0.44	0.325	0.115	0.39	0.163	0.087	0.113	7
3782	F	0.61	0.43	0.14	0.909	0.43799999999999994	0.2	0.22	8
3786	M	0.43	0.31	0.13	0.6485	0.2735	0.163	0.184	9
3788	M	0.54	0.435	0.18	0.996	0.3835	0.226	0.325	17
3789	F	0.58	0.45	0.195	0.8265	0.4035	0.17300000000000001	0.225	9
3790	I	0.575	0.45	0.135	0.8715	0.45	0.162	0.225	10
3791	M	0.5	0.39	0.145	0.6509999999999999	0.273	0.132	0.22	11
3792	M	0.595	0.47	0.175	0.991	0.382	0.2395	0.5	12
3794	F	0.4	0.31	0.115	0.3465	0.1475	0.0695	0.115	10
3796	I	0.4	0.3	0.115	0.318	0.1335	0.0725	0.0935	6
3798	M	0.525	0.415	0.16	0.6445	0.26	0.1575	0.22	12
3799	F	0.605	0.455	0.145	0.862	0.33399999999999996	0.1985	0.3	9
3801	F	0.615	0.47	0.155	1.084	0.5885	0.209	0.24600000000000002	9
3802	I	0.315	0.235	0.075	0.1285	0.051	0.027999999999999997	0.0405	4
3804	F	0.72	0.595	0.225	1.969	0.8045	0.423	0.66	16
3807	M	0.63	0.49	0.155	1.2525	0.63	0.24600000000000002	0.289	9
3814	F	0.63	0.495	0.165	1.3075	0.599	0.284	0.315	11
3816	I	0.345	0.285	0.1	0.2225	0.0865	0.057999999999999996	0.075	8
3817	F	0.37	0.275	0.1	0.2225	0.09300000000000001	0.026000000000000002	0.08	8
3818	M	0.54	0.42	0.12	0.8115	0.392	0.1455	0.2235	9
3820	I	0.3	0.235	0.08	0.131	0.05	0.0265	0.043	4
3821	F	0.67	0.52	0.19	1.32	0.5235	0.3095	0.4275	13
3822	F	0.71	0.54	0.205	1.5805	0.802	0.287	0.435	10
3832	F	0.605	0.465	0.155	1.1	0.547	0.2665	0.2585	10
3834	M	0.645	0.485	0.155	1.489	0.5915	0.312	0.38	18
3835	M	0.57	0.46	0.14	0.9535	0.4465	0.2065	0.245	12
3837	F	0.615	0.5	0.205	1.1055	0.4445	0.22699999999999998	0.39	16
3840	I	0.525	0.4	0.14	0.654	0.305	0.16	0.16899999999999998	7
3843	F	0.465	0.35	0.13	0.494	0.1945	0.10300000000000001	0.155	18
3846	F	0.545	0.445	0.175	0.8525	0.3465	0.18899999999999997	0.295	13
3847	F	0.655	0.51	0.175	1.6525	0.8515	0.3365	0.40299999999999997	10
3848	M	0.55	0.43	0.16	0.9295	0.317	0.1735	0.355	13
3849	M	0.635	0.51	0.21	1.598	0.6535	0.2835	0.58	15
3850	M	0.56	0.41	0.165	0.93	0.3505	0.237	0.3	13
3853	I	0.57	0.425	0.14	0.7655	0.331	0.14	0.24	10
3854	F	0.7	0.525	0.19	1.6015	0.7070000000000001	0.365	0.43	10
3861	M	0.565	0.455	0.155	0.9355	0.42100000000000004	0.183	0.26	11
3864	F	0.505	0.375	0.18	0.568	0.2325	0.1495	0.17	12
3866	I	0.385	0.3	0.095	0.302	0.152	0.0615	0.0735	7
3869	M	0.425	0.325	0.12	0.3755	0.142	0.1065	0.105	9
3872	F	0.66	0.525	0.18	1.5965	0.7765	0.397	0.3605	10
3874	F	0.56	0.465	0.16	1.0315	0.43200000000000005	0.2025	0.337	9
3876	F	0.48	0.4	0.125	0.759	0.2125	0.179	0.24	15
3878	M	0.445	0.34	0.12	0.4475	0.193	0.1035	0.13	9
3879	F	0.615	0.485	0.16	1.1575	0.5005	0.2495	0.315	10
3882	F	0.535	0.4	0.135	0.8215	0.3935	0.196	0.205	8
3883	F	0.415	0.305	0.13	0.32	0.1305	0.0755	0.105	8
3884	I	0.435	0.33	0.11	0.38	0.1515	0.0945	0.11	7
3885	M	0.495	0.4	0.135	0.61	0.272	0.1435	0.14400000000000002	7
3886	I	0.46	0.335	0.11	0.444	0.225	0.0745	0.11	8
3888	M	0.525	0.415	0.135	0.7945	0.39399999999999996	0.18899999999999997	0.20199999999999999	7
3890	F	0.575	0.48	0.15	0.897	0.4235	0.1905	0.248	8
3891	M	0.48	0.38	0.13	0.6175	0.3	0.142	0.175	12
3893	M	0.615	0.475	0.15	1.0375	0.47600000000000003	0.2325	0.28300000000000003	9
3894	M	0.42	0.34	0.115	0.4215	0.175	0.09300000000000001	0.135	8
3897	F	0.58	0.465	0.165	1.1015	0.40399999999999997	0.2095	0.35	11
3898	M	0.495	0.385	0.135	0.7090000000000001	0.21100000000000002	0.1375	0.262	12
3900	F	0.375	0.27	0.135	0.597	0.272	0.131	0.1675	7
3901	M	0.63	0.51	0.23	1.5390000000000001	0.5635	0.2815	0.57	17
3904	M	0.605	0.5	0.175	1.0979999999999999	0.4765	0.23199999999999998	0.375	12
3906	M	0.525	0.41	0.13	0.99	0.3865	0.243	0.295	15
3907	F	0.625	0.47	0.145	0.9840000000000001	0.475	0.2	0.265	11
3910	I	0.5	0.385	0.155	0.762	0.3795	0.161	0.19	14
3911	M	0.37	0.285	0.1	0.228	0.0675	0.0675	0.081	10
3912	M	0.575	0.44	0.16	0.9615	0.483	0.166	0.275	13
3913	F	0.38	0.32	0.115	0.6475	0.32299999999999995	0.1325	0.16399999999999998	7
3918	F	0.605	0.48	0.14	0.991	0.4735	0.2345	0.24	8
3922	F	0.72	0.525	0.18	1.445	0.631	0.3215	0.435	7
3923	M	0.35	0.26	0.09	0.198	0.0725	0.055999999999999994	0.06	10
3925	F	0.53	0.43	0.17	0.775	0.35	0.152	0.235	17
3926	F	0.625	0.5	0.175	1.273	0.564	0.302	0.374	9
3927	I	0.485	0.36	0.12	0.5155	0.2465	0.1025	0.147	8
3929	M	0.43	0.345	0.115	0.3045	0.0925	0.055	0.12	11
3930	I	0.455	0.355	0.08	0.452	0.2165	0.0995	0.125	9
3931	I	0.435	0.315	0.11	0.3685	0.1615	0.0715	0.12	7
3933	M	0.525	0.405	0.13	0.7185	0.3265	0.1975	0.175	8
3936	M	0.66	0.51	0.18	1.261	0.5	0.2335	0.33899999999999997	10
3937	F	0.425	0.35	0.1	0.4425	0.175	0.0755	0.175	7
3938	F	0.335	0.22	0.07	0.17	0.076	0.0365	0.05	6
3939	I	0.365	0.275	0.085	0.223	0.098	0.0375	0.075	7
3941	I	0.32	0.255	0.085	0.1745	0.07200000000000001	0.033	0.057	8
3942	I	0.415	0.325	0.1	0.4665	0.2285	0.1065	0.114	7
3944	M	0.55	0.425	0.16	0.97	0.2885	0.139	0.48	20
3947	M	0.415	0.305	0.1	0.325	0.156	0.0505	0.091	6
3948	I	0.42	0.345	0.115	0.3435	0.1515	0.0795	0.115	9
3950	F	0.58	0.445	0.135	0.95	0.484	0.182	0.2325	8
3951	F	0.66	0.525	0.16	1.2770000000000001	0.4975	0.319	0.39399999999999996	13
3953	M	0.62	0.51	0.175	1.2815	0.5715	0.2385	0.39	10
3957	F	0.58	0.46	0.185	1.0170000000000001	0.3515	0.2	0.32	10
3959	I	0.33	0.255	0.095	0.172	0.066	0.0255	0.06	6
3960	F	0.585	0.435	0.14	0.6955	0.3085	0.129	0.2245	8
3961	I	0.19	0.145	0.04	0.038	0.0165	0.0065	0.015	4
3963	F	0.65	0.505	0.165	1.357	0.5725	0.281	0.43	11
3964	F	0.595	0.465	0.14	1.113	0.5175	0.244	0.305	12
3965	M	0.45	0.34	0.13	0.3715	0.1605	0.0795	0.105	9
3969	M	0.535	0.435	0.14	0.8740000000000001	0.3735	0.22899999999999998	0.2195	8
3973	I	0.42	0.32	0.1	0.34	0.1745	0.05	0.0945	8
3975	F	0.61	0.46	0.155	0.9570000000000001	0.4255	0.1975	0.265	8
3976	F	0.625	0.495	0.16	1.234	0.6335	0.192	0.35	13
3977	F	0.535	0.41	0.13	0.7145	0.335	0.14400000000000002	0.2075	9
3982	I	0.46	0.355	0.14	0.4935	0.21600000000000003	0.133	0.115	13
3984	I	0.39	0.3	0.105	0.259	0.0955	0.038	0.085	8
3985	M	0.655	0.52	0.17	1.1445	0.53	0.223	0.348	9
3986	I	0.32	0.235	0.065	0.1385	0.057999999999999996	0.0225	0.05	5
3994	I	0.545	0.425	0.14	0.8145	0.305	0.231	0.244	10
3995	M	0.505	0.395	0.125	0.635	0.29	0.1555	0.175	9
3996	F	0.645	0.525	0.2	1.449	0.601	0.2565	0.505	13
3998	F	0.55	0.425	0.145	0.797	0.297	0.15	0.265	9
3999	F	0.66	0.505	0.19	1.4045	0.6255	0.3375	0.3745	9
4001	M	0.47	0.38	0.145	0.5865	0.2385	0.14400000000000002	0.185	8
4002	M	0.605	0.455	0.16	1.1035	0.42100000000000004	0.3015	0.325	9
4003	F	0.625	0.49	0.145	0.92	0.43700000000000006	0.1735	0.28	10
4004	M	0.7	0.555	0.2	1.858	0.73	0.3665	0.595	11
4005	I	0.415	0.31	0.09	0.2815	0.1245	0.0615	0.085	6
4006	I	0.19	0.13	0.045	0.0265	0.009000000000000001	0.005	0.009000000000000001	5
4007	F	0.475	0.36	0.12	0.5915	0.3245	0.11	0.127	6
4009	M	0.55	0.435	0.16	0.9059999999999999	0.342	0.21899999999999997	0.295	13
4010	F	0.605	0.475	0.145	1.0185	0.4695	0.225	0.27	15
4015	F	0.705	0.57	0.18	1.5345	0.96	0.4195	0.43	12
4023	F	0.625	0.49	0.2	1.3825	0.5895	0.285	0.381	11
4024	M	0.235	0.17	0.055	0.0515	0.018000000000000002	0.0105	0.0195	7
4026	F	0.525	0.415	0.15	0.7155	0.2355	0.171	0.27	13
4028	M	0.62	0.51	0.175	1.1505	0.4375	0.2265	0.4	12
4033	F	0.59	0.465	0.17	1.0425	0.4635	0.24	0.27	10
4034	I	0.535	0.4	0.13	0.657	0.2835	0.162	0.175	7
4037	F	0.505	0.41	0.15	0.6345	0.243	0.1335	0.215	17
4038	M	0.645	0.495	0.15	1.2095	0.603	0.2225	0.33899999999999997	9
4042	I	0.45	0.36	0.13	0.478	0.191	0.127	0.13699999999999998	7
4044	M	0.57	0.45	0.155	1.195	0.5625	0.2565	0.295	10
4047	F	0.575	0.445	0.135	0.883	0.381	0.2035	0.26	11
4050	I	0.455	0.36	0.115	0.457	0.2085	0.0855	0.147	10
4052	I	0.555	0.395	0.13	0.5585	0.222	0.1245	0.17	9
4056	I	0.53	0.415	0.11	0.5745	0.2525	0.1235	0.18899999999999997	9
4058	I	0.425	0.38	0.105	0.3265	0.1285	0.0785	0.1	10
4059	F	0.5	0.4	0.14	0.6615	0.2565	0.1755	0.22	8
4060	I	0.45	0.35	0.145	0.525	0.2085	0.1	0.1655	15
4065	F	0.5	0.385	0.115	0.6785	0.2945	0.138	0.195	12
4067	M	0.28	0.205	0.1	0.1165	0.0545	0.0285	0.03	5
4069	I	0.335	0.255	0.085	0.1785	0.071	0.0405	0.055	9
4071	F	0.595	0.495	0.235	1.3659999999999999	0.5065	0.21899999999999997	0.52	13
4073	M	0.65	0.51	0.19	1.5419999999999998	0.7155	0.3735	0.375	9
4075	I	0.4	0.315	0.09	0.33	0.151	0.068	0.08	6
4076	F	0.61	0.5	0.18	1.4380000000000002	0.5185	0.3735	0.3345	9
4077	M	0.59	0.5	0.165	1.1045	0.4565	0.2425	0.34	15
4078	F	0.35	0.265	0.09	0.1855	0.0745	0.0415	0.06	7
4079	M	0.645	0.49	0.16	1.251	0.5355	0.3345	0.3165	9
4081	F	0.675	0.555	0.205	1.925	0.713	0.358	0.4535	13
4082	M	0.64	0.52	0.2	1.4069999999999998	0.5660000000000001	0.304	0.455	17
4084	I	0.38	0.275	0.1	0.2255	0.08	0.049	0.085	10
4086	I	0.365	0.27	0.085	0.205	0.078	0.0485	0.07	7
4096	M	0.7	0.54	0.205	1.74	0.7885	0.373	0.4865	13
4097	I	0.53	0.43	0.13	0.7045	0.34600000000000003	0.1415	0.18899999999999997	9
4098	F	0.64	0.475	0.175	1.1545	0.4865	0.341	0.28800000000000003	9
4099	I	0.31	0.235	0.075	0.1515	0.055999999999999994	0.0315	0.05	7
4101	I	0.47	0.35	0.13	0.466	0.1845	0.099	0.145	11
4103	I	0.43	0.32	0.1	0.3855	0.192	0.0745	0.1	7
4105	I	0.5	0.385	0.12	0.56	0.2835	0.10300000000000001	0.135	8
4106	I	0.175	0.125	0.05	0.0235	0.008	0.0035	0.008	5
4107	F	0.665	0.535	0.19	1.496	0.5775	0.2815	0.475	17
4108	I	0.555	0.46	0.145	0.9005	0.3845	0.158	0.2765	11
4109	I	0.155	0.105	0.05	0.0175	0.005	0.0035	0.005	4
4111	M	0.67	0.51	0.175	1.5265	0.6509999999999999	0.4475	0.345	10
4112	F	0.555	0.42	0.14	0.868	0.33	0.243	0.21	13
4114	F	0.37	0.28	0.11	0.2305	0.0945	0.0465	0.075	10
4115	F	0.56	0.46	0.18	0.97	0.342	0.196	0.355	12
4121	F	0.46	0.38	0.13	0.639	0.3	0.1525	0.16	11
4123	M	0.525	0.41	0.165	0.8005	0.2635	0.1985	0.25	13
4127	F	0.56	0.435	0.185	1.1059999999999999	0.42200000000000004	0.2435	0.33	15
4128	I	0.295	0.215	0.07	0.121	0.047	0.0155	0.0405	6
4132	M	0.475	0.37	0.11	0.4895	0.2185	0.107	0.146	8
4134	F	0.65	0.535	0.175	1.2895	0.6095	0.2765	0.344	10
4136	M	0.55	0.41	0.15	0.785	0.282	0.18600000000000003	0.275	12
4138	M	0.6	0.47	0.155	1.036	0.4375	0.196	0.325	20
4139	I	0.485	0.355	0.12	0.5085	0.21	0.122	0.135	9
4140	M	0.63	0.51	0.19	1.4985	0.4125	0.3075	0.545	16
4143	F	0.47	0.375	0.105	0.513	0.23199999999999998	0.142	0.13	11
4145	F	0.675	0.55	0.175	1.689	0.6940000000000001	0.371	0.474	13
4147	F	0.635	0.5	0.175	1.4769999999999999	0.684	0.3005	0.39	12
4148	M	0.565	0.435	0.15	0.99	0.5795	0.1825	0.20600000000000002	8
4149	F	0.605	0.505	0.18	1.4340000000000002	0.7285	0.264	0.431	11
4150	F	0.57	0.465	0.155	0.9685	0.446	0.261	0.255	9
4151	F	0.6	0.47	0.15	0.922	0.363	0.19399999999999998	0.305	10
4152	I	0.295	0.225	0.08	0.124	0.0485	0.032	0.04	9
4155	M	0.625	0.485	0.16	1.2135	0.631	0.2235	0.302	9
4156	M	0.63	0.5	0.175	1.2645	0.5635	0.3065	0.3425	10
4158	F	0.56	0.435	0.15	0.8715	0.4755	0.1835	0.1835	9
4159	M	0.4	0.29	0.115	0.2795	0.1115	0.0575	0.075	9
4165	M	0.57	0.44	0.145	0.8815	0.3605	0.1955	0.2735	10
4166	F	0.72	0.575	0.17	1.9335	0.9129999999999999	0.389	0.51	13
4168	M	0.655	0.54	0.165	1.403	0.6955	0.2385	0.42	11
4171	I	0.305	0.23	0.075	0.1455	0.0595	0.0305	0.05	6
4173	M	0.525	0.395	0.165	0.782	0.285	0.1405	0.285	19
4174	I	0.435	0.345	0.115	0.418	0.222	0.0735	0.106	7
4175	I	0.57	0.42	0.13	0.7745	0.3535	0.1505	0.2365	9
