age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,housing_1,housing_2,loan_1,loan_2,contact_1,contact_2,contact_3,day,month,duration,campaign,previous,poutcome_1,poutcome_2,poutcome_3,poutcome_4,y
31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,3,6.0,0.03833333333333333,1,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,12,8.0,0.023055555555555555,4,0,1,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,23,7.0,0.009444444444444445,4,0,1,0,0,0,0
29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,12,6.0,0.065,7,1,0,1,0,0,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,16,5.0,0.03916666666666667,1,0,1,0,0,0,0
37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,14,7.0,0.03388888888888889,2,0,1,0,0,0,0
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,20,11.0,0.035277777777777776,2,1,0,1,0,0,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15,7.0,0.015555555555555555,4,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,18,11.0,0.051944444444444446,2,0,1,0,0,0,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,17,7.0,0.035555555555555556,3,0,1,0,0,0,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,6,5.0,0.0661111111111111,1,0,1,0,0,0,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,20,10.0,0.08583333333333333,1,0,1,0,0,0,0
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,11,8.0,0.03,5,0,1,0,0,0,0
47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20,4.0,0.005555555555555556,2,0,1,0,0,0,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,10,7.0,0.04,1,0,1,0,0,0,0
35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,19,5.0,0.02361111111111111,4,0,1,0,0,0,0
35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,6,6.0,0.0875,1,0,1,0,0,0,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15,5.0,0.058888888888888886,3,2,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,16,4.0,0.18611111111111112,1,0,1,0,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,16,6.0,0.034444444444444444,2,0,1,0,0,0,0
31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,18,11.0,0.23194444444444445,1,0,1,0,0,0,0
48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,27,8.0,0.04027777777777778,3,0,1,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,7,7.0,0.05527777777777778,1,0,1,0,0,0,0
58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,17,11.0,0.07055555555555555,2,0,1,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4,8.0,0.17472222222222222,1,0,1,0,0,0,0
40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,4.0,0.09694444444444444,3,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20,11.0,0.035555555555555556,1,0,1,0,0,0,0
47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,17,4.0,0.020277777777777777,1,1,0,1,0,0,0
46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,30,1.0,0.12361111111111112,1,1,0,1,0,0,0
31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,21,8.0,0.04861111111111111,2,0,1,0,0,0,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,11,6.0,0.16527777777777777,2,0,1,0,0,0,1
35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,28,8.0,0.005277777777777778,14,0,1,0,0,0,0
56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,17,11.0,0.0044444444444444444,1,0,1,0,0,0,0
29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,28,1.0,0.12527777777777777,1,0,1,0,0,0,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,17,4.0,0.03888888888888889,2,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,20,6.0,0.015,1,0,1,0,0,0,0
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,18,8.0,0.11972222222222222,6,0,1,0,0,0,0
33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,7,5.0,0.043055555555555555,1,0,1,0,0,0,0
32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,25,8.0,0.0275,3,0,1,0,0,0,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,17,4.0,0.04055555555555555,2,4,0,0,1,0,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,9,3.0,0.028055555555555556,1,0,1,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,23,5.0,0.11416666666666667,3,0,1,0,0,0,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,22,7.0,0.17333333333333334,2,0,1,0,0,0,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3,6.0,0.04083333333333333,2,0,1,0,0,0,0
49,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,2.0,0.0675,1,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,29,5.0,0.10444444444444445,1,0,1,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,14,5.0,0.0811111111111111,1,0,1,0,0,0,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15,4.0,0.06277777777777778,2,0,1,0,0,0,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,3,6.0,0.11027777777777778,2,0,1,0,0,0,0
24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,16,5.0,0.07777777777777778,1,0,1,0,0,0,0
62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,13,1.0,0.03138888888888889,1,1,0,1,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,9,7.0,0.035277777777777776,1,0,1,0,0,0,0
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,8,5.0,0.024722222222222222,8,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,29,8.0,0.01638888888888889,2,0,1,0,0,0,0
50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,4,11.0,0.019444444444444445,5,5,0,0,0,1,0
50,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,16,6.0,0.014166666666666666,1,0,1,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,27,5.0,0.025,1,0,1,0,0,0,0
60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,18,6.0,0.09,1,0,1,0,0,0,0
56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,8.0,0.029166666666666667,1,0,1,0,0,0,0
48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,30,7.0,0.1063888888888889,7,0,1,0,0,0,0
55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,16,6.0,0.03638888888888889,1,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,25,7.0,0.23944444444444443,1,0,1,0,0,0,1
29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,6,5.0,0.1852777777777778,2,0,1,0,0,0,1
55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,17,6.0,0.005555555555555556,1,0,1,0,0,0,0
31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6.0,0.095,2,0,1,0,0,0,0
59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,14,5.0,0.015555555555555555,2,2,0,1,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,15,5.0,0.02722222222222222,3,0,1,0,0,0,0
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,14,4.0,0.44277777777777777,1,1,0,1,0,0,1
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,14,7.0,0.4636111111111111,2,0,1,0,0,0,1
42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15,5.0,0.01,2,0,1,0,0,0,0
58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,21,11.0,0.2361111111111111,1,0,1,0,0,0,1
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5.0,0.058611111111111114,2,0,1,0,0,0,0
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,3,11.0,0.08944444444444444,1,1,0,0,1,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,16,4.0,0.09416666666666666,1,0,1,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,16,4.0,0.07861111111111112,1,0,1,0,0,0,0
77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,27,11.0,0.09472222222222222,4,3,0,1,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,25,7.0,0.042222222222222223,1,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,10,7.0,0.0975,2,0,1,0,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,13,8.0,0.10527777777777778,6,0,1,0,0,0,1
49,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,2,2.0,0.15527777777777776,1,4,0,1,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,5,5.0,0.08416666666666667,1,0,1,0,0,0,0
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,15,,0.09,2,0,1,0,0,0,1
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,7,8.0,0.06888888888888889,1,0,1,0,0,0,0
47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,6,10.0,0.22444444444444445,1,0,1,0,0,0,1
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,19,5.0,0.05722222222222222,4,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,23,5.0,0.08055555555555556,3,0,1,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,6,6.0,0.02388888888888889,3,0,1,0,0,0,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,15,5.0,0.09416666666666666,1,3,0,1,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,5.0,0.021388888888888888,6,0,1,0,0,0,0
55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,7,10.0,0.03388888888888889,1,4,0,1,0,0,0
37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,8,8.0,0.11138888888888888,4,0,1,0,0,0,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,7,7.0,0.028888888888888888,4,0,1,0,0,0,0
36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,11,7.0,0.07,1,0,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,18,11.0,0.06666666666666667,2,1,0,1,0,0,0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,28,7.0,0.11333333333333333,3,0,1,0,0,0,0
31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,25,7.0,0.08138888888888889,4,0,1,0,0,0,0
32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2.0,0.05527777777777778,2,0,1,0,0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,30,1.0,0.04416666666666667,1,4,0,1,0,0,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,12,6.0,0.20916666666666667,1,0,1,0,0,0,0
46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,8,5.0,0.1025,2,0,1,0,0,0,0
48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,16,4.0,0.042222222222222223,1,1,0,1,0,0,0
57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,21,10.0,0.0375,1,0,1,0,0,0,1
56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,7,5.0,0.1775,2,5,0,0,1,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,30,7.0,0.0975,2,0,1,0,0,0,0
47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,24,7.0,0.057777777777777775,1,0,1,0,0,0,0
28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,30,1.0,0.020277777777777777,3,3,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,30,7.0,0.036944444444444446,2,0,1,0,0,0,0
28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,25,7.0,0.15777777777777777,2,0,1,0,0,0,0
58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,29,1.0,0.050277777777777775,1,0,1,0,0,0,0
32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,18,6.0,0.030555555555555555,2,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,20,5.0,0.1736111111111111,2,0,1,0,0,0,0
55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2,2.0,0.12861111111111112,2,0,1,0,0,0,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,7,7.0,0.02722222222222222,1,0,1,0,0,0,0
46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,8,5.0,0.06055555555555556,1,1,0,1,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,12,5.0,0.09555555555555556,3,0,1,0,0,0,0
57,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,16,5.0,0.013055555555555556,1,0,1,0,0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,21,5.0,0.15388888888888888,3,0,1,0,0,0,0
31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,25,5.0,0.04611111111111111,3,6,0,1,0,0,0
52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,18,2.0,0.06111111111111111,1,5,0,1,0,0,1
26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,12,5.0,0.01361111111111111,2,0,1,0,0,0,0
48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,24,8.0,0.06444444444444444,2,0,1,0,0,0,1
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,22,5.0,0.15722222222222224,7,0,1,0,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,7,5.0,0.07305555555555555,2,1,0,0,1,0,0
59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,17,11.0,0.19166666666666668,1,7,0,0,0,1,0
46,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,19,11.0,0.1386111111111111,1,0,1,0,0,0,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,13,5.0,0.04527777777777778,3,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,4,5.0,0.05555555555555555,1,1,0,1,0,0,0
27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,5,2.0,0.03888888888888889,1,0,1,0,0,0,0
49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,24,5.0,0.07222222222222222,1,9,0,1,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,29,8.0,0.014722222222222222,4,0,1,0,0,0,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,20,5.0,0.03666666666666667,1,0,1,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,27,7.0,0.001388888888888889,1,0,1,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,2.0,0.04888888888888889,1,0,1,0,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,26,8.0,0.07138888888888889,1,3,0,1,0,0,1
38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,13,5.0,0.15777777777777777,4,0,1,0,0,0,1
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,8,5.0,0.017777777777777778,1,0,1,0,0,0,0
59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,18,5.0,0.05583333333333333,5,0,1,0,0,0,0
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,5,5.0,0.0525,2,0,1,0,0,0,0
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,17,11.0,0.015833333333333335,1,0,1,0,0,0,0
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,4,8.0,0.07083333333333333,1,0,1,0,0,0,0
39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,19,11.0,0.04083333333333333,1,1,0,1,0,0,0
47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,30,5.0,0.24666666666666667,3,0,1,0,0,0,0
40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,30,5.0,0.17583333333333334,1,0,1,0,0,0,0
26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,30,7.0,0.018055555555555554,26,0,1,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,18,5.0,0.05,1,0,1,0,0,0,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,9,7.0,0.04083333333333333,1,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,4,2.0,0.03638888888888889,1,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,9,3.0,0.13027777777777777,1,2,0,0,1,0,1
43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,18,7.0,0.029444444444444443,1,0,1,0,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,30,4.0,0.15388888888888888,1,2,0,0,1,0,1
26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,15,5.0,0.005833333333333334,6,0,1,0,0,0,0
44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,16,5.0,0.08055555555555556,1,0,1,0,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,28,8.0,0.015555555555555555,2,0,1,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,20,4.0,0.145,4,0,1,0,0,0,0
45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,13,5.0,0.04083333333333333,1,0,1,0,0,0,0
51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,5,5.0,0.03833333333333333,1,0,1,0,0,0,0
31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,26,5.0,0.025277777777777777,1,2,0,0,0,1,1
60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,18,6.0,0.04805555555555555,1,0,1,0,0,0,0
32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,6,5.0,0.0375,3,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,25,8.0,0.14194444444444446,1,13,0,1,0,0,1
39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,15,5.0,0.09638888888888889,8,0,1,0,0,0,0
47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,29,6.0,0.0661111111111111,1,4,0,1,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,15,5.0,0.051944444444444446,3,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,28,7.0,0.18444444444444444,8,0,1,0,0,0,1
36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,22,4.0,0.1725,1,0,1,0,0,0,1
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,4,2.0,0.015833333333333335,1,0,1,0,0,0,0
39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,28,5.0,0.028888888888888888,2,0,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,18,5.0,0.005555555555555556,1,1,0,1,0,0,0
